latitud,longitud,cartodb_id,objectid,nom,municipi,tipus,area_ha,districte,codi,compacitat,mida,fet,ndvi,gestio,near_fores,districte_,id,id2,near_metro,near_bus,near_fcgc,near_renfe,near_tramv,rao_no_fet,near_mar,near_colls,fets_bcn_b,muni_codi,treball_am,codi_bcn_b,codi_1,modificat_,codi_vell,shape_leng,shape_area,codi_merge
2.14086754724343,41.3829334366396,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14089291346293,41.3829525418003,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14074054740073,41.383067052401,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1407912750391,41.3831052672399,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14094409399437,41.3829904221724,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14119261345883,41.3831853784608,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14167941452778,41.3828192497994,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14149003072536,41.3825377259407,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1408816062253,41.3823414411102,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14082213091988,41.382319198861,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14066463950552,41.3823103213722,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1405860544833,41.382626850124,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14042408894163,41.3825828663504,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14014366864389,41.3824627746214,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14013193902351,41.3824966993227,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1403945533692,41.3826090232965,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1402783346444,41.3827066980674,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14027552217461,41.3827195577913,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.14026849780476,41.382751644099,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
2.1402507858821,41.3828325162852,"18","2",Jardins de Málaga,Barcelona,Parc,0.651735516742,Sants-Montjuïc,SMO002,12.6059145555,0.5 - 1 Ha,"1",0,,2553.00286736,SMO,2,"2",12.5307895486,15.9950306696,1061.92414936,"331",882.135426077,,1,2663.53675259,SI,SMO,NO,SMO002,SMO002,,SMO002,517.007721949,6517.35516742,SMO002
