Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Vehicles,Antiguitat,Nombre
2023,01,Ciutat Vella,01,el Raval,001,Turismes,Moins d'un an,11
2023,01,Ciutat Vella,01,el Raval,001,Turismes,1 an,15
2023,01,Ciutat Vella,01,el Raval,001,Turismes,2 ans,14
2023,01,Ciutat Vella,01,el Raval,001,Turismes,3 ans,13
2023,01,Ciutat Vella,01,el Raval,001,Turismes,4 ans,27
2023,01,Ciutat Vella,01,el Raval,001,Turismes,5 ans,16
2023,01,Ciutat Vella,01,el Raval,001,Turismes,6 ans,18
2023,01,Ciutat Vella,01,el Raval,001,Turismes,7 ans,15
2023,01,Ciutat Vella,01,el Raval,001,Turismes,8 ans,19
2023,01,Ciutat Vella,01,el Raval,001,Turismes,9 ans,8
2023,01,Ciutat Vella,01,el Raval,001,Turismes,10 ans,7
2023,01,Ciutat Vella,01,el Raval,001,Turismes,De 11 a 20 ans,113
2023,01,Ciutat Vella,01,el Raval,001,Turismes,Plus de 20 ans,84
2023,01,Ciutat Vella,01,el Raval,001,Motos,Moins d'un an,11
2023,01,Ciutat Vella,01,el Raval,001,Motos,1 an,17
2023,01,Ciutat Vella,01,el Raval,001,Motos,2 ans,8
2023,01,Ciutat Vella,01,el Raval,001,Motos,3 ans,10
2023,01,Ciutat Vella,01,el Raval,001,Motos,4 ans,10
2023,01,Ciutat Vella,01,el Raval,001,Motos,5 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Motos,6 ans,5
2023,01,Ciutat Vella,01,el Raval,001,Motos,7 ans,5
2023,01,Ciutat Vella,01,el Raval,001,Motos,8 ans,5
2023,01,Ciutat Vella,01,el Raval,001,Motos,9 ans,6
2023,01,Ciutat Vella,01,el Raval,001,Motos,10 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Motos,De 11 a 20 ans,51
2023,01,Ciutat Vella,01,el Raval,001,Motos,Plus de 20 ans,18
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,3 ans,332
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,7 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,8 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,10 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,De 11 a 20 ans,17
2023,01,Ciutat Vella,01,el Raval,001,Ciclomotors,Plus de 20 ans,10
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,Moins d'un an,1
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,1 an,1
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,3 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,4 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,5 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,7 ans,3
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,8 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,9 ans,4
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,De 11 a 20 ans,17
2023,01,Ciutat Vella,01,el Raval,001,Furgonetes,Plus de 20 ans,6
2023,01,Ciutat Vella,01,el Raval,001,Camions,Moins d'un an,2
2023,01,Ciutat Vella,01,el Raval,001,Camions,1 an,6
2023,01,Ciutat Vella,01,el Raval,001,Camions,4 ans,9
2023,01,Ciutat Vella,01,el Raval,001,Camions,5 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Camions,6 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Camions,7 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Camions,De 11 a 20 ans,8
2023,01,Ciutat Vella,01,el Raval,001,Camions,Plus de 20 ans,11
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,1 an,1
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,3 ans,2
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,4 ans,8
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,5 ans,3
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,6 ans,10
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,7 ans,8
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,8 ans,1
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,9 ans,4
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,10 ans,3
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,De 11 a 20 ans,53
2023,01,Ciutat Vella,01,el Raval,001,Altres vehicles,Plus de 20 ans,4
2023,01,Ciutat Vella,01,el Raval,002,Turismes,Moins d'un an,3
2023,01,Ciutat Vella,01,el Raval,002,Turismes,1 an,5
2023,01,Ciutat Vella,01,el Raval,002,Turismes,2 ans,7
2023,01,Ciutat Vella,01,el Raval,002,Turismes,3 ans,3
2023,01,Ciutat Vella,01,el Raval,002,Turismes,4 ans,4
2023,01,Ciutat Vella,01,el Raval,002,Turismes,5 ans,11
2023,01,Ciutat Vella,01,el Raval,002,Turismes,6 ans,10
2023,01,Ciutat Vella,01,el Raval,002,Turismes,7 ans,3
2023,01,Ciutat Vella,01,el Raval,002,Turismes,8 ans,6
2023,01,Ciutat Vella,01,el Raval,002,Turismes,9 ans,3
2023,01,Ciutat Vella,01,el Raval,002,Turismes,10 ans,6
2023,01,Ciutat Vella,01,el Raval,002,Turismes,De 11 a 20 ans,81
2023,01,Ciutat Vella,01,el Raval,002,Turismes,Plus de 20 ans,43
2023,01,Ciutat Vella,01,el Raval,002,Motos,Moins d'un an,7
2023,01,Ciutat Vella,01,el Raval,002,Motos,1 an,9
2023,01,Ciutat Vella,01,el Raval,002,Motos,2 ans,4
2023,01,Ciutat Vella,01,el Raval,002,Motos,3 ans,11
2023,01,Ciutat Vella,01,el Raval,002,Motos,4 ans,3
2023,01,Ciutat Vella,01,el Raval,002,Motos,5 ans,8
2023,01,Ciutat Vella,01,el Raval,002,Motos,6 ans,7
2023,01,Ciutat Vella,01,el Raval,002,Motos,7 ans,7
2023,01,Ciutat Vella,01,el Raval,002,Motos,8 ans,5
2023,01,Ciutat Vella,01,el Raval,002,Motos,10 ans,4
2023,01,Ciutat Vella,01,el Raval,002,Motos,De 11 a 20 ans,56
2023,01,Ciutat Vella,01,el Raval,002,Motos,Plus de 20 ans,20
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,Moins d'un an,1
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,1 an,3
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,3 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,5 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,6 ans,2
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,8 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,De 11 a 20 ans,19
2023,01,Ciutat Vella,01,el Raval,002,Ciclomotors,Plus de 20 ans,23
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,1 an,1
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,3 ans,2
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,4 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,6 ans,5
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,8 ans,2
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,De 11 a 20 ans,12
2023,01,Ciutat Vella,01,el Raval,002,Furgonetes,Plus de 20 ans,9
2023,01,Ciutat Vella,01,el Raval,002,Camions,9 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Camions,10 ans,1
2023,01,Ciutat Vella,01,el Raval,002,Camions,De 11 a 20 ans,5
2023,01,Ciutat Vella,01,el Raval,002,Camions,Plus de 20 ans,2
2023,01,Ciutat Vella,01,el Raval,002,Altres vehicles,1 an,1
2023,01,Ciutat Vella,01,el Raval,002,Altres vehicles,De 11 a 20 ans,5
2023,01,Ciutat Vella,01,el Raval,003,Turismes,Moins d'un an,11
2023,01,Ciutat Vella,01,el Raval,003,Turismes,1 an,14
2023,01,Ciutat Vella,01,el Raval,003,Turismes,2 ans,15
2023,01,Ciutat Vella,01,el Raval,003,Turismes,3 ans,9
2023,01,Ciutat Vella,01,el Raval,003,Turismes,4 ans,24
2023,01,Ciutat Vella,01,el Raval,003,Turismes,5 ans,23
2023,01,Ciutat Vella,01,el Raval,003,Turismes,6 ans,15
2023,01,Ciutat Vella,01,el Raval,003,Turismes,7 ans,18
2023,01,Ciutat Vella,01,el Raval,003,Turismes,8 ans,16
2023,01,Ciutat Vella,01,el Raval,003,Turismes,9 ans,5
2023,01,Ciutat Vella,01,el Raval,003,Turismes,10 ans,10
2023,01,Ciutat Vella,01,el Raval,003,Turismes,De 11 a 20 ans,162
2023,01,Ciutat Vella,01,el Raval,003,Turismes,Plus de 20 ans,88
2023,01,Ciutat Vella,01,el Raval,003,Motos,Moins d'un an,9
2023,01,Ciutat Vella,01,el Raval,003,Motos,1 an,12
2023,01,Ciutat Vella,01,el Raval,003,Motos,2 ans,12
2023,01,Ciutat Vella,01,el Raval,003,Motos,3 ans,8
2023,01,Ciutat Vella,01,el Raval,003,Motos,4 ans,12
2023,01,Ciutat Vella,01,el Raval,003,Motos,5 ans,10
2023,01,Ciutat Vella,01,el Raval,003,Motos,6 ans,12
2023,01,Ciutat Vella,01,el Raval,003,Motos,7 ans,8
2023,01,Ciutat Vella,01,el Raval,003,Motos,8 ans,7
2023,01,Ciutat Vella,01,el Raval,003,Motos,9 ans,4
2023,01,Ciutat Vella,01,el Raval,003,Motos,10 ans,7
2023,01,Ciutat Vella,01,el Raval,003,Motos,De 11 a 20 ans,76
2023,01,Ciutat Vella,01,el Raval,003,Motos,Plus de 20 ans,24
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,1 an,3
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,2 ans,2
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,3 ans,3
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,4 ans,3
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,6 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,9 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,10 ans,2
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,De 11 a 20 ans,19
2023,01,Ciutat Vella,01,el Raval,003,Ciclomotors,Plus de 20 ans,38
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,3 ans,2
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,4 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,5 ans,2
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,7 ans,5
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,8 ans,2
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,10 ans,3
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,De 11 a 20 ans,15
2023,01,Ciutat Vella,01,el Raval,003,Furgonetes,Plus de 20 ans,9
2023,01,Ciutat Vella,01,el Raval,003,Camions,Moins d'un an,3
2023,01,Ciutat Vella,01,el Raval,003,Camions,1 an,2
2023,01,Ciutat Vella,01,el Raval,003,Camions,2 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Camions,4 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Camions,5 ans,5
2023,01,Ciutat Vella,01,el Raval,003,Camions,6 ans,4
2023,01,Ciutat Vella,01,el Raval,003,Camions,7 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Camions,8 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Camions,9 ans,6
2023,01,Ciutat Vella,01,el Raval,003,Camions,10 ans,9
2023,01,Ciutat Vella,01,el Raval,003,Camions,De 11 a 20 ans,17
2023,01,Ciutat Vella,01,el Raval,003,Camions,Plus de 20 ans,7
2023,01,Ciutat Vella,01,el Raval,003,Altres vehicles,4 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Altres vehicles,10 ans,1
2023,01,Ciutat Vella,01,el Raval,003,Altres vehicles,De 11 a 20 ans,3
2023,01,Ciutat Vella,01,el Raval,004,Turismes,Moins d'un an,19
2023,01,Ciutat Vella,01,el Raval,004,Turismes,1 an,10
2023,01,Ciutat Vella,01,el Raval,004,Turismes,2 ans,15
2023,01,Ciutat Vella,01,el Raval,004,Turismes,3 ans,13
2023,01,Ciutat Vella,01,el Raval,004,Turismes,4 ans,29
2023,01,Ciutat Vella,01,el Raval,004,Turismes,5 ans,22
2023,01,Ciutat Vella,01,el Raval,004,Turismes,6 ans,19
2023,01,Ciutat Vella,01,el Raval,004,Turismes,7 ans,14
2023,01,Ciutat Vella,01,el Raval,004,Turismes,8 ans,13
2023,01,Ciutat Vella,01,el Raval,004,Turismes,9 ans,13
2023,01,Ciutat Vella,01,el Raval,004,Turismes,10 ans,18
2023,01,Ciutat Vella,01,el Raval,004,Turismes,De 11 a 20 ans,165
2023,01,Ciutat Vella,01,el Raval,004,Turismes,Plus de 20 ans,76
2023,01,Ciutat Vella,01,el Raval,004,Motos,Moins d'un an,13
2023,01,Ciutat Vella,01,el Raval,004,Motos,1 an,16
2023,01,Ciutat Vella,01,el Raval,004,Motos,2 ans,12
2023,01,Ciutat Vella,01,el Raval,004,Motos,3 ans,14
2023,01,Ciutat Vella,01,el Raval,004,Motos,4 ans,15
2023,01,Ciutat Vella,01,el Raval,004,Motos,5 ans,7
2023,01,Ciutat Vella,01,el Raval,004,Motos,6 ans,10
2023,01,Ciutat Vella,01,el Raval,004,Motos,7 ans,9
2023,01,Ciutat Vella,01,el Raval,004,Motos,8 ans,14
2023,01,Ciutat Vella,01,el Raval,004,Motos,9 ans,10
2023,01,Ciutat Vella,01,el Raval,004,Motos,10 ans,6
2023,01,Ciutat Vella,01,el Raval,004,Motos,De 11 a 20 ans,78
2023,01,Ciutat Vella,01,el Raval,004,Motos,Plus de 20 ans,38
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,1 an,2
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,4 ans,4
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,5 ans,2
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,6 ans,2
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,10 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,De 11 a 20 ans,22
2023,01,Ciutat Vella,01,el Raval,004,Ciclomotors,Plus de 20 ans,42
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,Moins d'un an,4
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,2 ans,3
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,3 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,5 ans,3
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,6 ans,2
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,8 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,10 ans,3
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,De 11 a 20 ans,22
2023,01,Ciutat Vella,01,el Raval,004,Furgonetes,Plus de 20 ans,6
2023,01,Ciutat Vella,01,el Raval,004,Camions,7 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Camions,De 11 a 20 ans,5
2023,01,Ciutat Vella,01,el Raval,004,Camions,Plus de 20 ans,10
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,3 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,6 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,7 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,10 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,De 11 a 20 ans,1
2023,01,Ciutat Vella,01,el Raval,004,Altres vehicles,Plus de 20 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Turismes,Moins d'un an,13
2023,01,Ciutat Vella,01,el Raval,005,Turismes,1 an,12
2023,01,Ciutat Vella,01,el Raval,005,Turismes,2 ans,10
2023,01,Ciutat Vella,01,el Raval,005,Turismes,3 ans,6
2023,01,Ciutat Vella,01,el Raval,005,Turismes,4 ans,17
2023,01,Ciutat Vella,01,el Raval,005,Turismes,5 ans,12
2023,01,Ciutat Vella,01,el Raval,005,Turismes,6 ans,15
2023,01,Ciutat Vella,01,el Raval,005,Turismes,7 ans,15
2023,01,Ciutat Vella,01,el Raval,005,Turismes,8 ans,11
2023,01,Ciutat Vella,01,el Raval,005,Turismes,9 ans,15
2023,01,Ciutat Vella,01,el Raval,005,Turismes,10 ans,7
2023,01,Ciutat Vella,01,el Raval,005,Turismes,De 11 a 20 ans,128
2023,01,Ciutat Vella,01,el Raval,005,Turismes,Plus de 20 ans,51
2023,01,Ciutat Vella,01,el Raval,005,Motos,Moins d'un an,11
2023,01,Ciutat Vella,01,el Raval,005,Motos,1 an,11
2023,01,Ciutat Vella,01,el Raval,005,Motos,2 ans,10
2023,01,Ciutat Vella,01,el Raval,005,Motos,3 ans,8
2023,01,Ciutat Vella,01,el Raval,005,Motos,4 ans,14
2023,01,Ciutat Vella,01,el Raval,005,Motos,5 ans,7
2023,01,Ciutat Vella,01,el Raval,005,Motos,6 ans,11
2023,01,Ciutat Vella,01,el Raval,005,Motos,7 ans,6
2023,01,Ciutat Vella,01,el Raval,005,Motos,8 ans,7
2023,01,Ciutat Vella,01,el Raval,005,Motos,9 ans,7
2023,01,Ciutat Vella,01,el Raval,005,Motos,10 ans,3
2023,01,Ciutat Vella,01,el Raval,005,Motos,De 11 a 20 ans,86
2023,01,Ciutat Vella,01,el Raval,005,Motos,Plus de 20 ans,29
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,1 an,2
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,3 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,4 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,7 ans,4
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,9 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,De 11 a 20 ans,35
2023,01,Ciutat Vella,01,el Raval,005,Ciclomotors,Plus de 20 ans,29
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,Moins d'un an,1
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,1 an,3
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,3 ans,3
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,4 ans,2
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,6 ans,3
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,7 ans,2
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,8 ans,2
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,9 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,De 11 a 20 ans,23
2023,01,Ciutat Vella,01,el Raval,005,Furgonetes,Plus de 20 ans,10
2023,01,Ciutat Vella,01,el Raval,005,Camions,3 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Camions,4 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Camions,De 11 a 20 ans,6
2023,01,Ciutat Vella,01,el Raval,005,Camions,Plus de 20 ans,5
2023,01,Ciutat Vella,01,el Raval,005,Altres vehicles,7 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Altres vehicles,10 ans,1
2023,01,Ciutat Vella,01,el Raval,005,Altres vehicles,De 11 a 20 ans,3
2023,01,Ciutat Vella,01,el Raval,005,Altres vehicles,Plus de 20 ans,2
2023,01,Ciutat Vella,01,el Raval,006,Turismes,Moins d'un an,5
2023,01,Ciutat Vella,01,el Raval,006,Turismes,1 an,10
2023,01,Ciutat Vella,01,el Raval,006,Turismes,2 ans,6
2023,01,Ciutat Vella,01,el Raval,006,Turismes,3 ans,6
2023,01,Ciutat Vella,01,el Raval,006,Turismes,4 ans,8
2023,01,Ciutat Vella,01,el Raval,006,Turismes,5 ans,9
2023,01,Ciutat Vella,01,el Raval,006,Turismes,6 ans,11
2023,01,Ciutat Vella,01,el Raval,006,Turismes,7 ans,7
2023,01,Ciutat Vella,01,el Raval,006,Turismes,8 ans,13
2023,01,Ciutat Vella,01,el Raval,006,Turismes,9 ans,3
2023,01,Ciutat Vella,01,el Raval,006,Turismes,10 ans,2
2023,01,Ciutat Vella,01,el Raval,006,Turismes,De 11 a 20 ans,80
2023,01,Ciutat Vella,01,el Raval,006,Turismes,Plus de 20 ans,70
2023,01,Ciutat Vella,01,el Raval,006,Motos,Moins d'un an,4
2023,01,Ciutat Vella,01,el Raval,006,Motos,1 an,2
2023,01,Ciutat Vella,01,el Raval,006,Motos,2 ans,9
2023,01,Ciutat Vella,01,el Raval,006,Motos,3 ans,4
2023,01,Ciutat Vella,01,el Raval,006,Motos,4 ans,4
2023,01,Ciutat Vella,01,el Raval,006,Motos,5 ans,7
2023,01,Ciutat Vella,01,el Raval,006,Motos,6 ans,5
2023,01,Ciutat Vella,01,el Raval,006,Motos,7 ans,11
2023,01,Ciutat Vella,01,el Raval,006,Motos,8 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Motos,9 ans,3
2023,01,Ciutat Vella,01,el Raval,006,Motos,10 ans,5
2023,01,Ciutat Vella,01,el Raval,006,Motos,De 11 a 20 ans,47
2023,01,Ciutat Vella,01,el Raval,006,Motos,Plus de 20 ans,12
2023,01,Ciutat Vella,01,el Raval,006,Ciclomotors,Moins d'un an,2
2023,01,Ciutat Vella,01,el Raval,006,Ciclomotors,6 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Ciclomotors,8 ans,2
2023,01,Ciutat Vella,01,el Raval,006,Ciclomotors,De 11 a 20 ans,20
2023,01,Ciutat Vella,01,el Raval,006,Ciclomotors,Plus de 20 ans,23
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,1 an,1
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,3 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,4 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,6 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,7 ans,1
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,8 ans,2
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,De 11 a 20 ans,10
2023,01,Ciutat Vella,01,el Raval,006,Furgonetes,Plus de 20 ans,13
2023,01,Ciutat Vella,01,el Raval,006,Camions,De 11 a 20 ans,5
2023,01,Ciutat Vella,01,el Raval,006,Camions,Plus de 20 ans,6
2023,01,Ciutat Vella,01,el Raval,006,Altres vehicles,Moins d'un an,1
2023,01,Ciutat Vella,01,el Raval,006,Altres vehicles,Plus de 20 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Turismes,Moins d'un an,7
2023,01,Ciutat Vella,01,el Raval,007,Turismes,1 an,8
2023,01,Ciutat Vella,01,el Raval,007,Turismes,2 ans,12
2023,01,Ciutat Vella,01,el Raval,007,Turismes,3 ans,2
2023,01,Ciutat Vella,01,el Raval,007,Turismes,4 ans,15
2023,01,Ciutat Vella,01,el Raval,007,Turismes,5 ans,7
2023,01,Ciutat Vella,01,el Raval,007,Turismes,6 ans,5
2023,01,Ciutat Vella,01,el Raval,007,Turismes,7 ans,18
2023,01,Ciutat Vella,01,el Raval,007,Turismes,8 ans,5
2023,01,Ciutat Vella,01,el Raval,007,Turismes,9 ans,4
2023,01,Ciutat Vella,01,el Raval,007,Turismes,10 ans,7
2023,01,Ciutat Vella,01,el Raval,007,Turismes,De 11 a 20 ans,113
2023,01,Ciutat Vella,01,el Raval,007,Turismes,Plus de 20 ans,65
2023,01,Ciutat Vella,01,el Raval,007,Motos,Moins d'un an,4
2023,01,Ciutat Vella,01,el Raval,007,Motos,1 an,6
2023,01,Ciutat Vella,01,el Raval,007,Motos,2 ans,7
2023,01,Ciutat Vella,01,el Raval,007,Motos,3 ans,2
2023,01,Ciutat Vella,01,el Raval,007,Motos,4 ans,5
2023,01,Ciutat Vella,01,el Raval,007,Motos,5 ans,2
2023,01,Ciutat Vella,01,el Raval,007,Motos,6 ans,5
2023,01,Ciutat Vella,01,el Raval,007,Motos,7 ans,10
2023,01,Ciutat Vella,01,el Raval,007,Motos,8 ans,6
2023,01,Ciutat Vella,01,el Raval,007,Motos,9 ans,4
2023,01,Ciutat Vella,01,el Raval,007,Motos,10 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Motos,De 11 a 20 ans,46
2023,01,Ciutat Vella,01,el Raval,007,Motos,Plus de 20 ans,24
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,3 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,6 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,9 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,10 ans,2
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,De 11 a 20 ans,21
2023,01,Ciutat Vella,01,el Raval,007,Ciclomotors,Plus de 20 ans,31
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,Moins d'un an,3
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,2 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,4 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,6 ans,2
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,7 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,10 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,De 11 a 20 ans,18
2023,01,Ciutat Vella,01,el Raval,007,Furgonetes,Plus de 20 ans,10
2023,01,Ciutat Vella,01,el Raval,007,Camions,De 11 a 20 ans,4
2023,01,Ciutat Vella,01,el Raval,007,Camions,Plus de 20 ans,5
2023,01,Ciutat Vella,01,el Raval,007,Altres vehicles,1 an,2
2023,01,Ciutat Vella,01,el Raval,007,Altres vehicles,2 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Altres vehicles,3 ans,1
2023,01,Ciutat Vella,01,el Raval,007,Altres vehicles,De 11 a 20 ans,2
2023,01,Ciutat Vella,01,el Raval,008,Turismes,Moins d'un an,12
2023,01,Ciutat Vella,01,el Raval,008,Turismes,1 an,11
2023,01,Ciutat Vella,01,el Raval,008,Turismes,2 ans,9
2023,01,Ciutat Vella,01,el Raval,008,Turismes,3 ans,10
2023,01,Ciutat Vella,01,el Raval,008,Turismes,4 ans,15
2023,01,Ciutat Vella,01,el Raval,008,Turismes,5 ans,14
2023,01,Ciutat Vella,01,el Raval,008,Turismes,6 ans,12
2023,01,Ciutat Vella,01,el Raval,008,Turismes,7 ans,10
2023,01,Ciutat Vella,01,el Raval,008,Turismes,8 ans,10
2023,01,Ciutat Vella,01,el Raval,008,Turismes,9 ans,12
2023,01,Ciutat Vella,01,el Raval,008,Turismes,10 ans,9
2023,01,Ciutat Vella,01,el Raval,008,Turismes,De 11 a 20 ans,116
2023,01,Ciutat Vella,01,el Raval,008,Turismes,Plus de 20 ans,110
2023,01,Ciutat Vella,01,el Raval,008,Motos,Moins d'un an,10
2023,01,Ciutat Vella,01,el Raval,008,Motos,1 an,5
2023,01,Ciutat Vella,01,el Raval,008,Motos,2 ans,7
2023,01,Ciutat Vella,01,el Raval,008,Motos,3 ans,8
2023,01,Ciutat Vella,01,el Raval,008,Motos,4 ans,7
2023,01,Ciutat Vella,01,el Raval,008,Motos,5 ans,11
2023,01,Ciutat Vella,01,el Raval,008,Motos,6 ans,6
2023,01,Ciutat Vella,01,el Raval,008,Motos,7 ans,12
