Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Propulsio,Nombre
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,110,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,110,Híbrid,55
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,110,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,110,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,CombustiÃ³ Interna-Gasolina,630
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,CombustiÃ³ Interna-Gasoil,231
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,Elèctrica,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,Híbrid,49
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,Altres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,111,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,CombustiÃ³ Interna-Gasolina,570
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,CombustiÃ³ Interna-Gasoil,189
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,Elèctrica,11
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,Híbrid,80
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,Altres,19
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,112,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,113,CombustiÃ³ Interna-Gasolina,777
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,113,CombustiÃ³ Interna-Gasoil,330
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,113,Elèctrica,21
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,113,Híbrid,300
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,113,Altres,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,CombustiÃ³ Interna-Gasolina,539
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,CombustiÃ³ Interna-Gasoil,170
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,Híbrid,49
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,114,No consta,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,CombustiÃ³ Interna-Gasolina,394
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,CombustiÃ³ Interna-Gasoil,131
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,Elèctrica,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,Híbrid,30
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,115,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,CombustiÃ³ Interna-Gasolina,336
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,CombustiÃ³ Interna-Gasoil,141
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,Híbrid,39
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,116,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,CombustiÃ³ Interna-Gasolina,436
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,CombustiÃ³ Interna-Gasoil,192
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,Híbrid,45
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,Altres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,117,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,CombustiÃ³ Interna-Gasolina,618
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,CombustiÃ³ Interna-Gasoil,269
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,Elèctrica,19
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,Híbrid,53
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,118,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,CombustiÃ³ Interna-Gasolina,464
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,CombustiÃ³ Interna-Gasoil,133
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,Híbrid,36
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,119,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,CombustiÃ³ Interna-Gasolina,406
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,CombustiÃ³ Interna-Gasoil,132
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,Elèctrica,94
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,Híbrid,34
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,Altres,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,120,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,CombustiÃ³ Interna-Gasolina,425
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,CombustiÃ³ Interna-Gasoil,176
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,Híbrid,46
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,Altres,11
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,121,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,CombustiÃ³ Interna-Gasolina,341
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,CombustiÃ³ Interna-Gasoil,134
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Híbrid,40
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,CombustiÃ³ Interna-Gasolina,360
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,CombustiÃ³ Interna-Gasoil,110
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Híbrid,28
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,CombustiÃ³ Interna-Gasolina,405
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,CombustiÃ³ Interna-Gasoil,144
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Elèctrica,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Híbrid,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,CombustiÃ³ Interna-Gasolina,520
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,CombustiÃ³ Interna-Gasoil,159
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Híbrid,51
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,CombustiÃ³ Interna-Gasolina,513
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,CombustiÃ³ Interna-Gasoil,261
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Híbrid,81
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Altres,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,CombustiÃ³ Interna-Gasolina,351
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,CombustiÃ³ Interna-Gasoil,805
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Híbrid,49
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Altres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,CombustiÃ³ Interna-Gasolina,348
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,CombustiÃ³ Interna-Gasoil,132
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Elèctrica,11
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Híbrid,27
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,CombustiÃ³ Interna-Gasolina,453
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,CombustiÃ³ Interna-Gasoil,247
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Elèctrica,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Híbrid,50
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Altres,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,CombustiÃ³ Interna-Gasolina,422
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,CombustiÃ³ Interna-Gasoil,210
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Híbrid,48
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Altres,15
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,No consta,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,CombustiÃ³ Interna-Gasolina,347
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,CombustiÃ³ Interna-Gasoil,120
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Híbrid,29
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Altres,18
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,No consta,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,CombustiÃ³ Interna-Gasolina,370
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,CombustiÃ³ Interna-Gasoil,169
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Híbrid,34
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Altres,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,CombustiÃ³ Interna-Gasolina,292
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,CombustiÃ³ Interna-Gasoil,87
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Elèctrica,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Híbrid,20
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,CombustiÃ³ Interna-Gasolina,482
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,CombustiÃ³ Interna-Gasoil,169
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Híbrid,31
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,CombustiÃ³ Interna-Gasolina,561
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,CombustiÃ³ Interna-Gasoil,214
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Híbrid,54
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,CombustiÃ³ Interna-Gasolina,281
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,CombustiÃ³ Interna-Gasoil,123
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Híbrid,24
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Altres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,CombustiÃ³ Interna-Gasolina,387
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,CombustiÃ³ Interna-Gasoil,166
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Híbrid,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Altres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,CombustiÃ³ Interna-Gasolina,628
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,CombustiÃ³ Interna-Gasoil,224
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Híbrid,63
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Altres,28
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,No consta,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,CombustiÃ³ Interna-Gasolina,477
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,CombustiÃ³ Interna-Gasoil,165
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Híbrid,39
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,CombustiÃ³ Interna-Gasolina,707
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,CombustiÃ³ Interna-Gasoil,197
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Híbrid,44
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Altres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,CombustiÃ³ Interna-Gasolina,402
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,CombustiÃ³ Interna-Gasoil,125
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Elèctrica,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Híbrid,29
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,CombustiÃ³ Interna-Gasolina,556
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,CombustiÃ³ Interna-Gasoil,187
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Híbrid,43
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Altres,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,CombustiÃ³ Interna-Gasolina,436
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,CombustiÃ³ Interna-Gasoil,164
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Híbrid,36
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Altres,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,CombustiÃ³ Interna-Gasolina,416
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,CombustiÃ³ Interna-Gasoil,139
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Híbrid,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Altres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,CombustiÃ³ Interna-Gasolina,339
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,CombustiÃ³ Interna-Gasoil,135
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Híbrid,24
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Altres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,No consta,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,CombustiÃ³ Interna-Gasolina,389
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,CombustiÃ³ Interna-Gasoil,200
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Elèctrica,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Híbrid,22
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Altres,14
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,CombustiÃ³ Interna-Gasolina,597
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,CombustiÃ³ Interna-Gasoil,219
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Híbrid,53
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Altres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,No consta,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,CombustiÃ³ Interna-Gasolina,533
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,CombustiÃ³ Interna-Gasoil,228
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Híbrid,61
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Altres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,No consta,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,CombustiÃ³ Interna-Gasolina,543
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,CombustiÃ³ Interna-Gasoil,190
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Híbrid,53
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Altres,11
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,No consta,2
2023,02,Eixample,10,Sant Antoni,150,CombustiÃ³ Interna-Gasolina,367
2023,02,Eixample,10,Sant Antoni,150,CombustiÃ³ Interna-Gasoil,164
2023,02,Eixample,10,Sant Antoni,150,Elèctrica,2
2023,02,Eixample,10,Sant Antoni,150,Híbrid,23
2023,02,Eixample,10,Sant Antoni,150,Altres,9
2023,02,Eixample,10,Sant Antoni,151,CombustiÃ³ Interna-Gasolina,411
2023,02,Eixample,10,Sant Antoni,151,CombustiÃ³ Interna-Gasoil,153
2023,02,Eixample,10,Sant Antoni,151,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,151,Híbrid,29
2023,02,Eixample,10,Sant Antoni,151,Altres,7
2023,02,Eixample,10,Sant Antoni,151,No consta,4
2023,02,Eixample,10,Sant Antoni,152,CombustiÃ³ Interna-Gasolina,378
2023,02,Eixample,10,Sant Antoni,152,CombustiÃ³ Interna-Gasoil,178
2023,02,Eixample,10,Sant Antoni,152,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,152,Híbrid,31
2023,02,Eixample,10,Sant Antoni,152,Altres,13
2023,02,Eixample,10,Sant Antoni,152,No consta,3
2023,02,Eixample,10,Sant Antoni,153,CombustiÃ³ Interna-Gasolina,405
2023,02,Eixample,10,Sant Antoni,153,CombustiÃ³ Interna-Gasoil,155
2023,02,Eixample,10,Sant Antoni,153,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,153,Híbrid,33
2023,02,Eixample,10,Sant Antoni,153,Altres,8
2023,02,Eixample,10,Sant Antoni,153,No consta,2
2023,02,Eixample,10,Sant Antoni,154,CombustiÃ³ Interna-Gasolina,296
2023,02,Eixample,10,Sant Antoni,154,CombustiÃ³ Interna-Gasoil,114
2023,02,Eixample,10,Sant Antoni,154,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,154,Híbrid,16
2023,02,Eixample,10,Sant Antoni,154,Altres,7
2023,02,Eixample,10,Sant Antoni,154,No consta,1
2023,02,Eixample,10,Sant Antoni,155,CombustiÃ³ Interna-Gasolina,467
2023,02,Eixample,10,Sant Antoni,155,CombustiÃ³ Interna-Gasoil,181
2023,02,Eixample,10,Sant Antoni,155,Elèctrica,1
2023,02,Eixample,10,Sant Antoni,155,Híbrid,29
2023,02,Eixample,10,Sant Antoni,155,Altres,6
2023,02,Eixample,10,Sant Antoni,155,No consta,1
2023,02,Eixample,10,Sant Antoni,156,CombustiÃ³ Interna-Gasolina,396
2023,02,Eixample,10,Sant Antoni,156,CombustiÃ³ Interna-Gasoil,142
2023,02,Eixample,10,Sant Antoni,156,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,156,Híbrid,28
2023,02,Eixample,10,Sant Antoni,156,Altres,11
2023,02,Eixample,10,Sant Antoni,157,CombustiÃ³ Interna-Gasolina,300
2023,02,Eixample,10,Sant Antoni,157,CombustiÃ³ Interna-Gasoil,135
2023,02,Eixample,10,Sant Antoni,157,Elèctrica,3
2023,02,Eixample,10,Sant Antoni,157,Híbrid,23
2023,02,Eixample,10,Sant Antoni,157,Altres,4
2023,02,Eixample,10,Sant Antoni,157,No consta,1
2023,02,Eixample,10,Sant Antoni,158,CombustiÃ³ Interna-Gasolina,452
2023,02,Eixample,10,Sant Antoni,158,CombustiÃ³ Interna-Gasoil,244
2023,02,Eixample,10,Sant Antoni,158,Elèctrica,20
2023,02,Eixample,10,Sant Antoni,158,Híbrid,40
2023,02,Eixample,10,Sant Antoni,158,Altres,10
2023,02,Eixample,10,Sant Antoni,158,No consta,1
2023,02,Eixample,10,Sant Antoni,159,CombustiÃ³ Interna-Gasolina,548
2023,02,Eixample,10,Sant Antoni,159,CombustiÃ³ Interna-Gasoil,194
2023,02,Eixample,10,Sant Antoni,159,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,159,Híbrid,40
2023,02,Eixample,10,Sant Antoni,159,Altres,4
2023,02,Eixample,10,Sant Antoni,159,No consta,2
2023,02,Eixample,10,Sant Antoni,160,CombustiÃ³ Interna-Gasolina,613
2023,02,Eixample,10,Sant Antoni,160,CombustiÃ³ Interna-Gasoil,198
2023,02,Eixample,10,Sant Antoni,160,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,160,Híbrid,45
2023,02,Eixample,10,Sant Antoni,160,Altres,14
2023,02,Eixample,10,Sant Antoni,160,No consta,3
2023,02,Eixample,10,Sant Antoni,161,CombustiÃ³ Interna-Gasolina,326
2023,02,Eixample,10,Sant Antoni,161,CombustiÃ³ Interna-Gasoil,111
2023,02,Eixample,10,Sant Antoni,161,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,161,Híbrid,26
2023,02,Eixample,10,Sant Antoni,161,Altres,2
2023,02,Eixample,10,Sant Antoni,162,CombustiÃ³ Interna-Gasolina,336
2023,02,Eixample,10,Sant Antoni,162,CombustiÃ³ Interna-Gasoil,119
2023,02,Eixample,10,Sant Antoni,162,Elèctrica,1
2023,02,Eixample,10,Sant Antoni,162,Híbrid,18
2023,02,Eixample,10,Sant Antoni,162,Altres,2
2023,02,Eixample,10,Sant Antoni,162,No consta,1
2023,02,Eixample,10,Sant Antoni,163,CombustiÃ³ Interna-Gasolina,562
2023,02,Eixample,10,Sant Antoni,163,CombustiÃ³ Interna-Gasoil,211
2023,02,Eixample,10,Sant Antoni,163,Elèctrica,16
2023,02,Eixample,10,Sant Antoni,163,Híbrid,38
2023,02,Eixample,10,Sant Antoni,163,Altres,7
2023,02,Eixample,10,Sant Antoni,163,No consta,4
2023,02,Eixample,10,Sant Antoni,164,CombustiÃ³ Interna-Gasolina,475
2023,02,Eixample,10,Sant Antoni,164,CombustiÃ³ Interna-Gasoil,202
2023,02,Eixample,10,Sant Antoni,164,Elèctrica,18
2023,02,Eixample,10,Sant Antoni,164,Híbrid,42
2023,02,Eixample,10,Sant Antoni,164,Altres,14
2023,02,Eixample,10,Sant Antoni,164,No consta,3
2023,02,Eixample,10,Sant Antoni,165,CombustiÃ³ Interna-Gasolina,391
2023,02,Eixample,10,Sant Antoni,165,CombustiÃ³ Interna-Gasoil,172
2023,02,Eixample,10,Sant Antoni,165,Elèctrica,7
2023,02,Eixample,10,Sant Antoni,165,Híbrid,41
2023,02,Eixample,10,Sant Antoni,165,Altres,7
2023,02,Eixample,10,Sant Antoni,165,No consta,3
2023,02,Eixample,10,Sant Antoni,166,CombustiÃ³ Interna-Gasolina,531
2023,02,Eixample,10,Sant Antoni,166,CombustiÃ³ Interna-Gasoil,213
2023,02,Eixample,10,Sant Antoni,166,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,166,Híbrid,45
2023,02,Eixample,10,Sant Antoni,166,Altres,9
2023,02,Eixample,10,Sant Antoni,166,No consta,4
2023,02,Eixample,10,Sant Antoni,167,CombustiÃ³ Interna-Gasolina,622
2023,02,Eixample,10,Sant Antoni,167,CombustiÃ³ Interna-Gasoil,273
2023,02,Eixample,10,Sant Antoni,167,Elèctrica,9
2023,02,Eixample,10,Sant Antoni,167,Híbrid,48
2023,02,Eixample,10,Sant Antoni,167,Altres,50
2023,02,Eixample,10,Sant Antoni,167,No consta,5
2023,02,Eixample,10,Sant Antoni,168,CombustiÃ³ Interna-Gasolina,582
2023,02,Eixample,10,Sant Antoni,168,CombustiÃ³ Interna-Gasoil,225
2023,02,Eixample,10,Sant Antoni,168,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,168,Híbrid,34
2023,02,Eixample,10,Sant Antoni,168,Altres,8
2023,02,Eixample,10,Sant Antoni,168,No consta,1
2023,02,Eixample,10,Sant Antoni,169,CombustiÃ³ Interna-Gasolina,365
2023,02,Eixample,10,Sant Antoni,169,CombustiÃ³ Interna-Gasoil,142
2023,02,Eixample,10,Sant Antoni,169,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,169,Híbrid,18
2023,02,Eixample,10,Sant Antoni,169,Altres,9
2023,02,Eixample,10,Sant Antoni,170,CombustiÃ³ Interna-Gasolina,397
2023,02,Eixample,10,Sant Antoni,170,CombustiÃ³ Interna-Gasoil,146
2023,02,Eixample,10,Sant Antoni,170,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,170,Híbrid,29
2023,02,Eixample,10,Sant Antoni,170,Altres,28
2023,02,Eixample,10,Sant Antoni,170,No consta,1
2023,02,Eixample,10,Sant Antoni,171,CombustiÃ³ Interna-Gasolina,374
