Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Tipus_Propulsio,Nombre
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Combustion Essence,341
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Combustion Diesel,134
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Hybride,40
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,122,Autres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Combustion Essence,360
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Combustion Diesel,110
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Hybride,28
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,123,Autres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Combustion Essence,405
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Combustion Diesel,144
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Elèctrica,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Hybride,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,124,Autres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Combustion Essence,520
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Combustion Diesel,159
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Hybride,51
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,125,Autres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Combustion Essence,513
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Combustion Diesel,261
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Hybride,81
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,126,Autres,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Combustion Essence,351
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Combustion Diesel,805
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Hybride,49
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,127,Autres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Combustion Essence,348
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Combustion Diesel,132
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Elèctrica,11
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Hybride,27
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,128,Autres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Combustion Essence,453
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Combustion Diesel,247
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Elèctrica,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Hybride,50
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,129,Autres,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Combustion Essence,422
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Combustion Diesel,210
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Hybride,48
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,130,Autres,15
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Combustion Essence,347
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Combustion Diesel,120
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Hybride,29
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,131,Autres,18
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Combustion Essence,370
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Combustion Diesel,169
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Hybride,34
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,132,Autres,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Combustion Essence,292
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Combustion Diesel,87
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Elèctrica,1
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Hybride,20
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,133,Autres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Combustion Essence,482
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Combustion Diesel,169
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Hybride,31
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,134,Autres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Combustion Essence,561
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Combustion Diesel,214
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Hybride,54
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,135,Autres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Combustion Essence,281
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Combustion Diesel,123
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Hybride,24
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,136,Autres,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Combustion Essence,387
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Combustion Diesel,166
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Hybride,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,137,Autres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Combustion Essence,628
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Combustion Diesel,224
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Hybride,63
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,138,Autres,28
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Combustion Essence,477
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Combustion Diesel,165
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Hybride,39
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,139,Autres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Combustion Essence,707
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Combustion Diesel,197
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Elèctrica,10
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Hybride,44
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,140,Autres,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Combustion Essence,402
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Combustion Diesel,125
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Elèctrica,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Hybride,29
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,141,Autres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Combustion Essence,556
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Combustion Diesel,187
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Elèctrica,5
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Hybride,43
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,142,Autres,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Combustion Essence,436
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Combustion Diesel,164
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Hybride,36
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,143,Autres,7
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Combustion Essence,416
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Combustion Diesel,139
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Elèctrica,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Hybride,38
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,144,Autres,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Combustion Essence,339
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Combustion Diesel,135
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Elèctrica,6
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Hybride,24
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,145,Autres,2
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Combustion Essence,389
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Combustion Diesel,200
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Elèctrica,4
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Hybride,22
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,146,Autres,14
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Combustion Essence,597
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Combustion Diesel,219
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Elèctrica,3
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Hybride,53
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,147,Autres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Combustion Essence,533
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Combustion Diesel,228
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Hybride,61
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,148,Autres,9
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Combustion Essence,543
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Combustion Diesel,190
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Elèctrica,8
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Hybride,53
2023,02,Eixample,09,la Nova Esquerra de l'Eixample,149,Autres,11
2023,02,Eixample,10,Sant Antoni,150,Combustion Essence,367
2023,02,Eixample,10,Sant Antoni,150,Combustion Diesel,164
2023,02,Eixample,10,Sant Antoni,150,Elèctrica,2
2023,02,Eixample,10,Sant Antoni,150,Hybride,23
2023,02,Eixample,10,Sant Antoni,150,Autres,9
2023,02,Eixample,10,Sant Antoni,151,Combustion Essence,411
2023,02,Eixample,10,Sant Antoni,151,Combustion Diesel,153
2023,02,Eixample,10,Sant Antoni,151,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,151,Hybride,29
2023,02,Eixample,10,Sant Antoni,151,Autres,7
2023,02,Eixample,10,Sant Antoni,152,Combustion Essence,378
2023,02,Eixample,10,Sant Antoni,152,Combustion Diesel,178
2023,02,Eixample,10,Sant Antoni,152,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,152,Hybride,31
2023,02,Eixample,10,Sant Antoni,152,Autres,13
2023,02,Eixample,10,Sant Antoni,153,Combustion Essence,405
2023,02,Eixample,10,Sant Antoni,153,Combustion Diesel,155
2023,02,Eixample,10,Sant Antoni,153,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,153,Hybride,33
2023,02,Eixample,10,Sant Antoni,153,Autres,8
2023,02,Eixample,10,Sant Antoni,154,Combustion Essence,296
2023,02,Eixample,10,Sant Antoni,154,Combustion Diesel,114
2023,02,Eixample,10,Sant Antoni,154,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,154,Hybride,16
2023,02,Eixample,10,Sant Antoni,154,Autres,7
2023,02,Eixample,10,Sant Antoni,155,Combustion Essence,467
2023,02,Eixample,10,Sant Antoni,155,Combustion Diesel,181
2023,02,Eixample,10,Sant Antoni,155,Elèctrica,1
2023,02,Eixample,10,Sant Antoni,155,Hybride,29
2023,02,Eixample,10,Sant Antoni,155,Autres,6
2023,02,Eixample,10,Sant Antoni,156,Combustion Essence,396
2023,02,Eixample,10,Sant Antoni,156,Combustion Diesel,142
2023,02,Eixample,10,Sant Antoni,156,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,156,Hybride,28
2023,02,Eixample,10,Sant Antoni,156,Autres,11
2023,02,Eixample,10,Sant Antoni,157,Combustion Essence,300
2023,02,Eixample,10,Sant Antoni,157,Combustion Diesel,135
2023,02,Eixample,10,Sant Antoni,157,Elèctrica,3
2023,02,Eixample,10,Sant Antoni,157,Hybride,23
2023,02,Eixample,10,Sant Antoni,157,Autres,4
2023,02,Eixample,10,Sant Antoni,158,Combustion Essence,452
2023,02,Eixample,10,Sant Antoni,158,Combustion Diesel,244
2023,02,Eixample,10,Sant Antoni,158,Elèctrica,20
2023,02,Eixample,10,Sant Antoni,158,Hybride,40
2023,02,Eixample,10,Sant Antoni,158,Autres,10
2023,02,Eixample,10,Sant Antoni,159,Combustion Essence,548
2023,02,Eixample,10,Sant Antoni,159,Combustion Diesel,194
2023,02,Eixample,10,Sant Antoni,159,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,159,Hybride,40
2023,02,Eixample,10,Sant Antoni,159,Autres,4
2023,02,Eixample,10,Sant Antoni,160,Combustion Essence,613
2023,02,Eixample,10,Sant Antoni,160,Combustion Diesel,198
2023,02,Eixample,10,Sant Antoni,160,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,160,Hybride,45
2023,02,Eixample,10,Sant Antoni,160,Autres,14
2023,02,Eixample,10,Sant Antoni,161,Combustion Essence,326
2023,02,Eixample,10,Sant Antoni,161,Combustion Diesel,111
2023,02,Eixample,10,Sant Antoni,161,Elèctrica,6
2023,02,Eixample,10,Sant Antoni,161,Hybride,26
2023,02,Eixample,10,Sant Antoni,161,Autres,2
2023,02,Eixample,10,Sant Antoni,162,Combustion Essence,336
2023,02,Eixample,10,Sant Antoni,162,Combustion Diesel,119
2023,02,Eixample,10,Sant Antoni,162,Elèctrica,1
2023,02,Eixample,10,Sant Antoni,162,Hybride,18
2023,02,Eixample,10,Sant Antoni,162,Autres,2
2023,02,Eixample,10,Sant Antoni,163,Combustion Essence,562
2023,02,Eixample,10,Sant Antoni,163,Combustion Diesel,211
2023,02,Eixample,10,Sant Antoni,163,Elèctrica,16
2023,02,Eixample,10,Sant Antoni,163,Hybride,38
2023,02,Eixample,10,Sant Antoni,163,Autres,7
2023,02,Eixample,10,Sant Antoni,164,Combustion Essence,475
2023,02,Eixample,10,Sant Antoni,164,Combustion Diesel,202
2023,02,Eixample,10,Sant Antoni,164,Elèctrica,18
2023,02,Eixample,10,Sant Antoni,164,Hybride,42
2023,02,Eixample,10,Sant Antoni,164,Autres,14
2023,02,Eixample,10,Sant Antoni,165,Combustion Essence,391
2023,02,Eixample,10,Sant Antoni,165,Combustion Diesel,172
2023,02,Eixample,10,Sant Antoni,165,Elèctrica,7
2023,02,Eixample,10,Sant Antoni,165,Hybride,41
2023,02,Eixample,10,Sant Antoni,165,Autres,7
2023,02,Eixample,10,Sant Antoni,166,Combustion Essence,531
2023,02,Eixample,10,Sant Antoni,166,Combustion Diesel,213
2023,02,Eixample,10,Sant Antoni,166,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,166,Hybride,45
2023,02,Eixample,10,Sant Antoni,166,Autres,9
2023,02,Eixample,10,Sant Antoni,167,Combustion Essence,622
2023,02,Eixample,10,Sant Antoni,167,Combustion Diesel,273
2023,02,Eixample,10,Sant Antoni,167,Elèctrica,9
2023,02,Eixample,10,Sant Antoni,167,Hybride,48
2023,02,Eixample,10,Sant Antoni,167,Autres,50
2023,02,Eixample,10,Sant Antoni,168,Combustion Essence,582
2023,02,Eixample,10,Sant Antoni,168,Combustion Diesel,225
2023,02,Eixample,10,Sant Antoni,168,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,168,Hybride,34
2023,02,Eixample,10,Sant Antoni,168,Autres,8
2023,02,Eixample,10,Sant Antoni,169,Combustion Essence,365
2023,02,Eixample,10,Sant Antoni,169,Combustion Diesel,142
2023,02,Eixample,10,Sant Antoni,169,Elèctrica,4
2023,02,Eixample,10,Sant Antoni,169,Hybride,18
2023,02,Eixample,10,Sant Antoni,169,Autres,9
2023,02,Eixample,10,Sant Antoni,170,Combustion Essence,397
2023,02,Eixample,10,Sant Antoni,170,Combustion Diesel,146
2023,02,Eixample,10,Sant Antoni,170,Elèctrica,5
2023,02,Eixample,10,Sant Antoni,170,Hybride,29
2023,02,Eixample,10,Sant Antoni,170,Autres,28
2023,02,Eixample,10,Sant Antoni,171,Combustion Essence,374
2023,02,Eixample,10,Sant Antoni,171,Combustion Diesel,153
2023,02,Eixample,10,Sant Antoni,171,Elèctrica,3
2023,02,Eixample,10,Sant Antoni,171,Hybride,29
2023,02,Eixample,10,Sant Antoni,171,Autres,9
2023,02,Eixample,10,Sant Antoni,172,Combustion Essence,399
2023,02,Eixample,10,Sant Antoni,172,Combustion Diesel,138
2023,02,Eixample,10,Sant Antoni,172,Elèctrica,2
2023,02,Eixample,10,Sant Antoni,172,Hybride,27
2023,02,Eixample,10,Sant Antoni,172,Autres,4
2023,02,Eixample,10,Sant Antoni,173,Combustion Essence,419
2023,02,Eixample,10,Sant Antoni,173,Combustion Diesel,190
2023,02,Eixample,10,Sant Antoni,173,Elèctrica,8
2023,02,Eixample,10,Sant Antoni,173,Hybride,27
2023,02,Eixample,10,Sant Antoni,173,Autres,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,001,Combustion Essence,435
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,001,Combustion Diesel,167
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,001,Elèctrica,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,001,Hybride,35
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,001,Autres,6
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,002,Combustion Essence,520
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,002,Combustion Diesel,215
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,002,Elèctrica,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,002,Hybride,25
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,002,Autres,7
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,003,Combustion Essence,368
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,003,Combustion Diesel,155
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,003,Elèctrica,6
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,003,Hybride,20
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,003,Autres,1
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,004,Combustion Essence,395
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,004,Combustion Diesel,168
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,004,Elèctrica,1
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,004,Hybride,31
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,004,Autres,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,005,Combustion Essence,302
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,005,Combustion Diesel,141
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,005,Elèctrica,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,005,Hybride,23
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,005,Autres,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,006,Combustion Essence,378
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,006,Combustion Diesel,190
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,006,Elèctrica,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,006,Hybride,24
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,006,Autres,10
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,007,Combustion Essence,377
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,007,Combustion Diesel,195
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,007,Elèctrica,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,007,Hybride,20
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,007,Autres,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,008,Combustion Essence,264
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,008,Combustion Diesel,125
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,008,Elèctrica,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,008,Hybride,18
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,008,Autres,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,009,Combustion Essence,298
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,009,Combustion Diesel,144
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,009,Elèctrica,1
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,009,Hybride,17
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,009,Autres,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,010,Combustion Essence,403
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,010,Combustion Diesel,168
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,010,Elèctrica,7
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,010,Hybride,36
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,010,Autres,11
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,011,Combustion Essence,378
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,011,Combustion Diesel,156
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,011,Elèctrica,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,011,Hybride,20
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,011,Autres,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,012,Combustion Essence,480
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,012,Combustion Diesel,213
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,012,Elèctrica,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,012,Hybride,25
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,012,Autres,11
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,013,Combustion Essence,379
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,013,Combustion Diesel,192
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,013,Elèctrica,3
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,013,Hybride,17
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,013,Autres,8
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,014,Combustion Essence,397
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,014,Combustion Diesel,175
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,014,Elèctrica,3
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,014,Hybride,27
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,014,Autres,7
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,015,Combustion Essence,594
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,015,Combustion Diesel,251
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,015,Elèctrica,3
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,015,Hybride,33
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,015,Autres,9
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,016,Combustion Essence,218
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,016,Combustion Diesel,110
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,016,Elèctrica,7
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,016,Hybride,17
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,016,Autres,5
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,017,Combustion Essence,323
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,017,Combustion Diesel,169
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,017,Elèctrica,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,017,Hybride,20
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,017,Autres,4
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,018,Combustion Essence,396
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,018,Combustion Diesel,153
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,018,Elèctrica,2
2023,03,Sants-Montjuïc,11,el Poble Sec - AEI Parc MontjuÃ¯c,018,Hybride,21
