name,district_code,district_name,geometry,mean_distance,geometry_district
Clínica Nostra Senyora del Remei,6,Gràcia,POINT (2.159728804474834 41.40950588098143),422.55993274915545,"POLYGON ((2.136310786101784 41.42365748117047, 2.136234739148103 41.42371408897847, 2.136182904811461 41.42380024252977, 2.136164895322891 41.42388594745834, 2.136173504273396 41.4242865063719, 2.136152676589881 41.42437083902705, 2.136096446370885 41.4244761992425, 2.136005366844501 41.4245752808046, 2.135929139692852 41.4246291307936, 2.135830888508553 41.42467787926995, 2.135131481441379 41.42491003061551, 2.135085441659651 41.42483440099785, 2.135073109143103 41.42481683400657, 2.135064809105693 41.4247929921788, 2.135064073995772 41.42476722560501, 2.135073251580539 41.42473395836531, 2.135089960497634 41.42470219792889, 2.135103649209298 41.42468069218199, 2.135128930615188 41.42465133809782, 2.13521424236293 41.42457127345239, 2.135321824868849 41.42448128788338, 2.135357454223601 41.4244476879873, 2.135369738235835 41.4244328280894, 2.135386593158504 41.42440718470242, 2.135392781542643 41.42439174755758, 2.135395858698431 41.42436727066385, 2.135393086850643 41.42434166893084, 2.135368564853216 41.42427771253283, 2.135335331639664 41.42421188918686, 2.135279520678596 41.42411598269219, 2.135238019228886 41.42406001427505, 2.135185877848745 41.42400323626707, 2.135097785891507 41.42392312012478, 2.135024754484377 41.42386241091198, 2.134988729664681 41.42383564941201, 2.134936110290513 41.42380589878508, 2.134906683632477 41.42378693320156, 2.134885156630338 41.42376786488023, 2.134871828839553 41.42375317273611, 2.134858606055959 41.4237143416533, 2.134809187401971 41.42360665632845, 2.134784247643157 41.42361389984645, 2.134673206987971 41.42363991566314, 2.134659406915124 41.4236184373994, 2.13462261142474 41.42357853725553, 2.134592823323904 41.42354174330542, 2.134506395537944 41.42341751216284, 2.134466434064742 41.42335379970999, 2.134427492247119 41.42328540207892, 2.134399503823856 41.42323025560756, 2.134358724089903 41.42313806468972, 2.134339676817004 41.42310351325351, 2.134318456588296 41.42307038664143, 2.134310133111584 41.42304744531303, 2.134298801280658 41.42298160630568, 2.134263310567512 41.42288856341965, 2.134245251719634 41.42283366276641, 2.134239443489599 41.42281056021229, 2.134237344635565 41.42278838630763, 2.134239728009602 41.42272607329745, 2.134245825642119 41.42269945739083, 2.134270036731539 41.42265245000802, 2.134286972866409 41.42262879801246, 2.134306409822312 41.42260696630432, 2.134356675000379 41.42256158711503, 2.134463444206839 41.42247861292956, 2.13467395610751 41.42235398528813, 2.134721079633726 41.42228741500429, 2.13480308415319 41.42219395882579, 2.134732047980432 41.42216070084676, 2.134707483217235 41.42217218963936, 2.134552029546624 41.42221493125559, 2.134465176062449 41.42223824646938, 2.13438401260669 41.42225481287691, 2.134298943401461 41.42226811619472, 2.134104527362551 41.4222863792528, 2.133868562853072 41.42231811947057, 2.133579457831704 41.42236573532647, 2.133509998951116 41.42239119846139, 2.133429319160054 41.42242535921525, 2.133364133025864 41.42245706952446, 2.133237203193782 41.42251177882463, 2.133164143237781 41.42253444935926, 2.133060282512135 41.42257496553164, 2.133034709021501 41.42258218588193, 2.132936200155761 41.42260089941838, 2.132876290208684 41.42261377878978, 2.132839908751425 41.42261753987597, 2.132768331714812 41.42261418105247, 2.132690864876011 41.42260828274465, 2.132627395428596 41.42260537226944, 2.132588879459291 41.42260137085276, 2.132412837066777 41.42259131531752, 2.132341772664453 41.42258451027498, 2.132210308731512 41.42257701543349, 2.13207302066128 41.42256564837624, 2.131928818414675 41.42255767880606, 2.131928062604519 41.42256321263068, 2.131652402894318 41.42258140795892, 2.131089990890456 41.42270209381622, 2.131026229288167 41.42270583669097, 2.130837266846149 41.42272956685029, 2.130776245392017 41.42273960841795, 2.130748037923312 41.42274959163311, 2.130606000172723 41.42278029635116, 2.130585052584256 41.42276366359111, 2.130445920591149 41.42275326245991, 2.130413987131309 41.4227492109852, 2.130374364817142 41.42274202987391, 2.130121480492115 41.42265773678883, 2.130076132569519 41.42264469352862, 2.129975904016709 41.42259672804589, 2.130070147081078 41.42248166007127, 2.1301122327754 41.42243964369099, 2.130502473183129 41.42199096451821, 2.130710868444778 41.42183437001412, 2.130936655189776 41.42158586025916, 2.1312777264732 41.42137688020191, 2.131290490957591 41.42136280800128, 2.131277842453221 41.42134752608064, 2.131263837357363 41.42132269511736, 2.131255581065729 41.42129211582709, 2.131261445194642 41.4212525727448, 2.131272026674849 41.42120745369471, 2.131286076260534 41.42116070347534, 2.13130750538825 41.4211133424287, 2.131326693853547 41.42108325859824, 2.131346483709949 41.4210583315171, 2.131368342804624 41.42103437483583, 2.131456538721071 41.42095337992293, 2.131510578694515 41.42090136501366, 2.131597572532498 41.42081176789019, 2.13164721492402 41.42075568442262, 2.131690999375936 41.42070276334344, 2.131773220389217 41.42059412452214, 2.131869962038382 41.42046080694006, 2.131924097296217 41.42039169657081, 2.132031493890299 41.42026516071955, 2.132098872914059 41.42019086285501, 2.132176021130926 41.42011261234648, 2.132197296786286 41.42008389521256, 2.132217029323295 41.42004884326477, 2.132229022107813 41.42001989397448, 2.132234066725865 41.41999871067, 2.132228656027475 41.41996469407641, 2.132214891434108 41.419932578078, 2.132192645152131 41.41990297420875, 2.13216450862096 41.41987537958416, 2.132130708943862 41.41984981392764, 2.132093971891091 41.41983096361226, 2.132028176753366 41.41980430986494, 2.131949909964684 41.41977606676013, 2.131682246265926 41.4196898550937, 2.131634038892164 41.419672413284, 2.131571535681065 41.41964659478484, 2.131526083362428 41.41962535460254, 2.131460823401923 41.41958910271838, 2.131270317314352 41.4194779366615, 2.131228001985695 41.41945657593016, 2.131192286137769 41.4194410477486, 2.131155918034545 41.41942956794513, 2.131117598958561 41.41942261310867, 2.131078307637965 41.41942037077647, 2.131031789408568 41.41942346025184, 2.131001773778591 41.41942916038955, 2.130973011350769 41.41943779737944, 2.130952581896643 41.41944610098216, 2.130927226771807 41.41945945653561, 2.130904424155539 41.41947522732451, 2.130888916236865 41.41948955799155, 2.130847345860931 41.41953528961012, 2.130824020708797 41.41956781013587, 2.130805793827633 41.41960117983655, 2.130776731452667 41.41966820025577, 2.130742827362317 41.4197608911072, 2.130713366592135 41.4198218825707, 2.130674548768413 41.41988282133899, 2.130639706341276 41.41992202833823, 2.130609102694116 41.41994667542573, 2.130581635958934 41.41996401421481, 2.130540122857725 41.41998477773409, 2.130496373106233 41.42000276808093, 2.130385574351526 41.42003789706578, 2.130271956173465 41.42007625628866, 2.130214558613278 41.42009290033935, 2.130164112831052 41.42010511125265, 2.130130207562139 41.42010813358861, 2.130096127047571 41.42010635366397, 2.130076092467787 41.42010297754294, 2.130044972071042 41.4200945905648, 2.130022680676411 41.4200863694218, 2.130001571067273 41.42007657191489, 2.129981797349648 41.42006530729839, 2.129957830441684 41.42004813816657, 2.12993417135481 41.42002225222832, 2.129909335694409 41.41998769230202, 2.129890102278798 41.41995119311897, 2.129878923207756 41.41992089787041, 2.12986626363039 41.41986704617098, 2.129853701171021 41.41982922831431, 2.129841675325216 41.41980141269007, 2.129808961723638 41.41973669054298, 2.129790055060868 41.41970799419181, 2.129761523275297 41.41967423495326, 2.129732804897912 41.41964728386441, 2.129694274668318 41.41961670964456, 2.12965273389886 41.41958845455241, 2.129614408529251 41.41956584436662, 2.129583280997166 41.41955263826892, 2.129549681447758 41.41954353883347, 2.129514503649935 41.41953882304144, 2.129461952948915 41.41953842542552, 2.129398436852944 41.41954282680175, 2.129343023028521 41.41955073027157, 2.129425204758803 41.41950435172674, 2.129488750867787 41.41947708986869, 2.129528489995879 41.41946730229138, 2.129572476411577 41.4194620505165, 2.129621980586053 41.41946476694947, 2.129672577861772 41.41947523796475, 2.129725732925176 41.41949131287224, 2.129779363633639 41.4195165788659, 2.129863412365463 41.41957504185036, 2.129893196566007 41.41960282964531, 2.12993461283954 41.41963773114505, 2.129974931213341 41.41966523828768, 2.130021187056138 41.41968720574706, 2.130068281571462 41.41969116479828, 2.130112259018647 41.41967762597335, 2.130154582146754 41.41963561134875, 2.130160834962262 41.41959746739291, 2.130155518732527 41.41953851902787, 2.130129117445796 41.41940158760345, 2.130084833426592 41.41914220092428, 2.130246238389423 41.41869522365403, 2.130571221269774 41.4183152361575, 2.13063840110401 41.41834288300665, 2.130695226688705 41.41834208738135, 2.131016729573787 41.4182686200613, 2.131095756359348 41.41825763344836, 2.131170440890081 41.41825641400627, 2.131270448870426 41.41826572618922, 2.131368257146829 41.41828386691294, 2.131501987124755 41.41831551955542, 2.13162939939855 41.41835433926055, 2.131852439771942 41.4184501494769, 2.132103099459126 41.41858724120934, 2.132205516419277 41.41861339651542, 2.132303656309622 41.41860848008414, 2.132378755846803 41.41858150191624, 2.132607355552091 41.41843230714644, 2.132811161669388 41.41833070012189, 2.133701040638383 41.41804096253928, 2.133982364490476 41.4179308846758, 2.134204821352407 41.4178275149967, 2.134347232755919 41.41773799046851, 2.135285619341269 41.41696194628646, 2.136340547809837 41.41601830430123, 2.136224677828757 41.4159040946727, 2.136134621896437 41.41574173617917, 2.136088334184338 41.41561928466746, 2.13610323503154 41.415456462172, 2.136115925352928 41.41538099459961, 2.136177462435432 41.41525378611969, 2.137050727658516 41.41448916389927, 2.137246127036446 41.41436131041822, 2.137748794498419 41.41414033564092, 2.137983156395435 41.41400479235115, 2.14072343999233 41.41186903229389, 2.14084405162693 41.41180142286986, 2.140981786816087 41.41175727028326, 2.143176190225558 41.41151625619862, 2.144495083747665 41.41141339719436, 2.144800660841539 41.41137176695749, 2.145029649663774 41.41130011266704, 2.145188208552316 41.41122334091031, 2.145288931826589 41.41116281197046, 2.145387035312671 41.41108305974105, 2.145490640720197 41.41098790963364, 2.145626889233693 41.41085595446607, 2.145990452593802 41.41016503098515, 2.146101129012447 41.40999752242401, 2.147693588498047 41.4080320734185, 2.148684657548491 41.40721892757404, 2.148402181171734 41.40701958432967, 2.148505662748833 41.40693399634979, 2.148507370346422 41.40693516193301, 2.14852289973131 41.40692232423086, 2.148410533600003 41.4068426329109, 2.148472999764036 41.40679481561843, 2.148498139360305 41.40681289034887, 2.148511561285615 41.40680293743115, 2.148536915679577 41.40679906273156, 2.148549617327399 41.40680762367449, 2.148728751399595 41.40665749889462, 2.148723066247721 41.40665400700128, 2.148748264531138 41.40663275584235, 2.148821969861506 41.40668077007751, 2.148939317877806 41.40657949432435, 2.148991150136108 41.40661490745108, 2.148855468922704 41.40672752305337, 2.148853203538952 41.40672601106812, 2.14881705442621 41.40675672006415, 2.148861142767353 41.40678596894871, 2.148865619317549 41.40678214690058, 2.148967060804434 41.40685282164148, 2.148961425716009 41.40685740975974, 2.149052611932362 41.40692092876073, 2.149361278585575 41.40665343082892, 2.149596869832011 41.40651051364424, 2.150093064177982 41.40602557401573, 2.150067405353025 41.40581047709715, 2.150002987478862 41.40562908773904, 2.1499967789397 41.40553999478503, 2.150047196575072 41.40533600749949, 2.150381008646622 41.40448184272248, 2.150399269055625 41.40439795657991, 2.150393311625491 41.4042840411008, 2.150351836842065 41.40417087217632, 2.150277096146703 41.40405920500206, 2.150113344120722 41.40390649116495, 2.150053895273893 41.40381120415167, 2.149945095552443 41.40329840197845, 2.14994891850034 41.40323822478323, 2.150039481304884 41.40304539692127, 2.150126516807047 41.40291390131667, 2.151096791264022 41.4016605416839, 2.151181007444876 41.40152291742427, 2.151239146422514 41.40135384506151, 2.151255233255836 41.40118217459341, 2.151250392743728 41.40108345380972, 2.151195902309252 41.40093446576724, 2.151185189438216 41.40075658064784, 2.151251528223591 41.40052268843522, 2.154956911852506 41.39680793425269, 2.155284674663613 41.39638386717562, 2.15573645949027 41.39560171887291, 2.159252159893283 41.3964913439311, 2.166243724202859 41.40174043787492, 2.167379060400482 41.40088611912672, 2.172068426218603 41.40440025621992, 2.168684803150168 41.4069597032432, 2.165200608953965 41.4096205533028, 2.164313961444992 41.41028578887322, 2.163968387032394 41.41054244797475, 2.163715544886081 41.41075459901928, 2.163028182476363 41.41151726455432, 2.162056916347692 41.41269008155984, 2.161261324259987 41.41359879529816, 2.16133023053807 41.41363332749619, 2.161412594279344 41.41370627515156, 2.161447701116887 41.41378808388043, 2.16144753779687 41.41388172345201, 2.161407127275573 41.41396667479906, 2.161081854543136 41.41420630490099, 2.160523067617353 41.41395489541255, 2.160425390339779 41.4139450311816, 2.160302702251734 41.41395772797765, 2.16015811913303 41.41399353089213, 2.16006965478412 41.41402641959747, 2.1598055331385 41.41413687624438, 2.159493264819295 41.41430188056091, 2.159218757858931 41.41447800486501, 2.158973296486108 41.41466564509231, 2.158613005610022 41.41499295123827, 2.158374482937309 41.41525919427362, 2.158112025439788 41.41560803948452, 2.157907351665025 41.41592782585931, 2.15764959957938 41.41649552966374, 2.157597680203484 41.41654831107694, 2.157518364918863 41.41658397600457, 2.157449322916664 41.41660060245359, 2.157381577107913 41.41659655741328, 2.157300710385102 41.4165763470674, 2.157237457201739 41.41654318697172, 2.157162372640434 41.41644687951253, 2.156653771625051 41.41564649492089, 2.15602025939318 41.4152198717771, 2.155894438864277 41.41516558002002, 2.155786318295894 41.41513787267678, 2.155672229719632 41.41512936119953, 2.155585354854729 41.41513438927237, 2.155490332670535 41.41515040953263, 2.155397681236184 41.41500004477776, 2.155359691835286 41.4149805711661, 2.155248892153567 41.4149546631407, 2.155131956921774 41.41497471965211, 2.155053677016076 41.41501178663795, 2.154881357043506 41.41515433283063, 2.154681609824903 41.41525454072882, 2.154542639884705 41.41538020840078, 2.154187129503498 41.41563491822917, 2.153644803015696 41.41610114221852, 2.153634267589861 41.41611079268546, 2.153625842046243 41.41612935796196, 2.153254696144812 41.41644952354527, 2.153206113988726 41.41649568008539, 2.152958928685894 41.41665567805511, 2.152854882560412 41.41673054694373, 2.152745579629992 41.41683975818223, 2.151949828522945 41.41693544463416, 2.151909207678232 41.41703362285521, 2.151863849995495 41.41710131220335, 2.15179641958309 41.41716498365069, 2.151702166179344 41.41723657293651, 2.151615831096688 41.41727252430339, 2.151505443338306 41.41729293163993, 2.151448183529918 41.41731890095333, 2.151442357514795 41.41740704919724, 2.151355713299541 41.41745660823116, 2.151063326113065 41.41759074175764, 2.151015263878357 41.417618841408, 2.150977279732419 41.41764856467775, 2.150948277145125 41.41767957921931, 2.150926246388207 41.41771368069036, 2.150912376211183 41.41774963484996, 2.150906855835561 41.41778577673342, 2.150907457588602 41.41781031726282, 2.150922915444227 41.41799056081641, 2.150934159264342 41.41802947458513, 2.151012624764344 41.41823405263077, 2.151044894153914 41.41829861240473, 2.151175674433886 41.41852813945238, 2.15128095374509 41.41860616336508, 2.151542147788414 41.41896587173093, 2.151592983990976 41.41910350096425, 2.151675483599633 41.41936798928781, 2.151695148501434 41.41954145414207, 2.151706732631996 41.41984669130133, 2.151799411198903 41.42017324328569, 2.151765784075533 41.42020278274517, 2.151505187311167 41.42020490546287, 2.1513561458482 41.42020854407074, 2.151145892101614 41.4202225937627, 2.150981183448742 41.4202365738475, 2.150715685700758 41.42027134635788, 2.150457703326976 41.4203023906532, 2.150173764690134 41.42033257610012, 2.149924531326914 41.42036163014229, 2.149666451788173 41.42038263773249, 2.149436669557868 41.42039563922519, 2.149297277086412 41.42040167940682, 2.149513992966502 41.42063623924292, 2.149517484656485 41.42140685450236, 2.149500317956735 41.42167149018898, 2.147827531863769 41.42162270430509, 2.147002014615206 41.42129493366135, 2.14516878696936 41.42092348255702, 2.14484514326246 41.42082101455898, 2.144740726257686 41.42076332083442, 2.144553537352996 41.42056061448012, 2.144046023907841 41.42022451293435, 2.143923165453435 41.42017068053519, 2.142231649873749 41.42148393022181, 2.142133439784454 41.42154118738846, 2.142020585805732 41.42157817677978, 2.141862772471856 41.42158701597848, 2.141742920413154 41.42156290997901, 2.140838501639454 41.42128607371615, 2.140481149888904 41.42112848686825, 2.140065792919989 41.42026283760389, 2.139890977246844 41.42031346731047, 2.139222430818632 41.42049597373136, 2.138898281858917 41.42060383427712, 2.137906277290162 41.42092092267433, 2.137818759408226 41.42096302481874, 2.137747461732402 41.42102460528971, 2.137702543505669 41.42110207426274, 2.137696227497336 41.42118330939108, 2.137722838877797 41.42126399865863, 2.137764930157113 41.42131792595512, 2.137828768979618 41.42136611638718, 2.138176237560808 41.42150239805797, 2.138293866517495 41.42156330422165, 2.138378998279813 41.42163385698131, 2.138432397375406 41.42171053124693, 2.138465575337236 41.42179788091823, 2.13846861332089 41.42190211887736, 2.138435117698194 41.42202620570595, 2.138105532297707 41.42285493661293, 2.137928989399808 41.42309794762645, 2.137790004127605 41.42322738677009, 2.137615493147144 41.42335102893329, 2.137286289529042 41.42349140857177, 2.13702031526086 41.42354525945527, 2.136563816898906 41.4235834663902, 2.136425678567383 41.42361166748147, 2.136310786101784 41.42365748117047))"
